application_id,company_id,forecast_year,projected_revenue,projected_employees,projected_free_cash_flow,projected_debt
APP-01019,CO-01019,5,1743641.37,9,-45509.04,1269618.69
APP-01020,CO-01020,1,4775507.21,23,-953095.73,457476.71
APP-01020,CO-01020,2,5600237.3,26,-1083421.91,436621.43
APP-01020,CO-01020,3,6567398.28,28,-1230336.39,415766.16
APP-01020,CO-01020,4,7701587.96,31,-1395681.77,394910.88
APP-01020,CO-01020,5,9031652.21,35,-1581442.3,374055.61
APP-01021,CO-01021,1,3787492.25,41,488283.5,1479366.8
APP-01021,CO-01021,2,4660130.46,47,666585.06,1382726.02
APP-01021,CO-01021,3,5733824.52,53,901127.86,1286085.23
APP-01021,CO-01021,4,7054897.69,61,1208362.88,1189444.45
APP-01021,CO-01021,5,8680346.12,69,1609336.17,1092803.66
APP-01022,CO-01022,1,3213179.49,13,-348758.5,756957.6
APP-01022,CO-01022,2,3434888.88,12,-359907.66,691867.9
APP-01022,CO-01022,3,3671896.21,12,-370934.96,626778.19
APP-01022,CO-01022,4,3925257.05,11,-381770.5,561688.49
APP-01022,CO-01022,5,4196099.79,11,-392335.33,496598.78
APP-01023,CO-01023,1,3395392.38,17,261852.66,780735.51
APP-01023,CO-01023,2,3492161.06,17,332942.64,684476.6
APP-01023,CO-01023,3,3591687.65,18,407872.05,588217.7
APP-01023,CO-01023,4,3694050.75,18,486802.01,491958.79
APP-01023,CO-01023,5,3799331.19,19,569899.68,395699.88
APP-01024,CO-01024,1,4674912.63,36,194850.36,2116531.43
APP-01024,CO-01024,2,5385966.85,40,340716.26,1908123.9
APP-01024,CO-01024,3,6205172.4,44,526446.83,1699716.37
APP-01024,CO-01024,4,7148979.13,48,760794.36,1491308.85
APP-01024,CO-01024,5,8236338.85,53,1054251.37,1282901.32
APP-01025,CO-01025,1,312958.32,1,-17456.82,191407.73
APP-01025,CO-01025,2,367913.8,1,-14076.38,179941.28
APP-01025,CO-01025,3,432519.47,1,-8970.45,168474.83
APP-01025,CO-01025,4,508469.89,1,-1637.27,157008.39
APP-01025,CO-01025,5,597757.2,1,8547.93,145541.94
APP-01026,CO-01026,1,1642585.0,13,128942.92,1016939.55
APP-01026,CO-01026,2,1772677.73,14,175849.63,903343.32
APP-01026,CO-01026,3,1913073.8,15,229377.55,789747.08
APP-01026,CO-01026,4,2064589.25,16,290281.25,676150.85
APP-01026,CO-01026,5,2228104.72,17,359393.29,562554.61
APP-01027,CO-01027,1,250031.99,1,-27733.55,204722.17
APP-01027,CO-01027,2,252432.3,1,-23183.38,204389.98
APP-01027,CO-01027,3,254855.65,1,-18543.3,204057.8
APP-01027,CO-01027,4,257302.26,1,-13811.99,203725.61
APP-01027,CO-01027,5,259772.37,1,-8988.12,203393.42
APP-01028,CO-01028,1,2316273.77,16,-14360.9,632014.86
APP-01028,CO-01028,2,2361672.74,17,15114.71,599771.78
APP-01028,CO-01028,3,2407961.52,17,45751.27,567528.7
APP-01028,CO-01028,4,2455157.57,18,77582.98,535285.62
APP-01028,CO-01028,5,2503278.66,18,110644.92,503042.54
APP-01029,CO-01029,1,2421304.81,17,-281597.75,920586.1
APP-01029,CO-01029,2,2687890.46,19,-276583.93,852782.57
APP-01029,CO-01029,3,2983827.21,22,-267052.53,784979.04
APP-01029,CO-01029,4,3312346.58,24,-252069.57,717175.52
APP-01029,CO-01029,5,3677035.94,27,-230550.15,649371.99
APP-01030,CO-01030,1,6704690.7,30,302515.64,164781.1
APP-01030,CO-01030,2,7210894.85,31,438710.84,150763.27
APP-01030,CO-01030,3,7755317.41,33,593747.1,136745.43
APP-01030,CO-01030,4,8340843.88,35,769693.07,122727.59
APP-01030,CO-01030,5,8970577.59,38,968822.38,108709.76
APP-01031,CO-01031,1,7594800.96,45,-40860.03,4943777.89
APP-01031,CO-01031,2,8026945.14,48,56509.69,4752656.95
APP-01031,CO-01031,3,8483678.31,52,165092.38,4561536.02
APP-01031,CO-01031,4,8966399.61,55,285848.82,4370415.08
APP-01031,CO-01031,5,9476587.75,59,419812.84,4179294.15
APP-01032,CO-01032,1,2903424.23,28,223157.19,759134.42
APP-01032,CO-01032,2,3140924.33,31,247253.56,709939.49
APP-01032,CO-01032,3,3397851.94,33,273798.91,660744.57
APP-01032,CO-01032,4,3675796.23,36,303032.64,611549.65
APP-01032,CO-01032,5,3976476.36,39,335216.96,562354.72
APP-01033,CO-01033,1,1426521.55,7,-163507.9,700443.58
APP-01033,CO-01033,2,1531656.18,7,-148938.25,680532.99
APP-01033,CO-01033,3,1644539.24,7,-131332.9,660622.4
APP-01033,CO-01033,4,1765741.79,7,-110323.55,640711.81
APP-01033,CO-01033,5,1895876.96,8,-85504.05,620801.22
APP-01034,CO-01034,1,3444277.15,17,-552875.37,578717.63
APP-01034,CO-01034,2,3332682.57,17,-525697.35,525785.37
APP-01034,CO-01034,3,3224703.65,17,-499700.08,472853.11
APP-01034,CO-01034,4,3120223.25,17,-474835.57,419920.85
APP-01034,CO-01034,5,3019128.02,17,-451057.73,366988.59
APP-01035,CO-01035,1,1505881.93,10,33099.28,921085.3
APP-01035,CO-01035,2,1754503.03,11,52038.56,831388.49
APP-01035,CO-01035,3,2044171.49,12,76329.36,741691.69
APP-01035,CO-01035,4,2381664.2,13,107222.52,651994.89
APP-01035,CO-01035,5,2774876.96,14,146236.02,562298.08
APP-01036,CO-01036,1,2368549.14,14,-436239.38,1606116.65
APP-01036,CO-01036,2,2563717.58,14,-443164.22,1505269.21
APP-01036,CO-01036,3,2774967.91,15,-448268.32,1404421.77
APP-01036,CO-01036,4,3003625.27,15,-451204.59,1303574.34
APP-01036,CO-01036,5,3251123.99,16,-451581.12,1202726.9
APP-01037,CO-01037,1,6235811.74,34,-760893.75,4828681.09
APP-01037,CO-01037,2,6619314.16,34,-633071.21,4746073.21
APP-01037,CO-01037,3,7026401.98,35,-486648.6,4663465.33
APP-01037,CO-01037,4,7458525.7,35,-319821.58,4580857.45
APP-01037,CO-01037,5,7917225.03,36,-130634.21,4498249.57
APP-01038,CO-01038,1,1263006.62,8,31878.29,75618.61
APP-01038,CO-01038,2,1271595.06,9,44989.03,72554.72
APP-01038,CO-01038,3,1280241.91,9,58276.61,69490.82
APP-01038,CO-01038,4,1288947.55,10,71742.82,66426.92
APP-01038,CO-01038,5,1297712.4,10,85389.48,63363.03
APP-01039,CO-01039,1,5546091.41,22,-453781.2,4418766.7
APP-01039,CO-01039,2,6271520.16,23,-380932.13,4212586.57
APP-01039,CO-01039,3,7091835.0,23,-281262.18,4006406.44
APP-01039,CO-01039,4,8019447.02,24,-149001.33,3800226.31
APP-01039,CO-01039,5,9068390.69,25,22670.98,3594046.18
APP-01040,CO-01040,1,4405568.09,26,426811.44,1037122.31
APP-01040,CO-01040,2,4498966.13,25,486158.28,993841.35
APP-01040,CO-01040,3,4594344.22,24,547829.6,950560.4
APP-01040,CO-01040,4,4691744.31,24,611897.29,907279.44
APP-01040,CO-01040,5,4791209.29,23,678435.24,863998.49
APP-01041,CO-01041,1,908183.62,4,-116429.14,253889.06
APP-01041,CO-01041,2,977932.12,4,-123610.62,248199.09
APP-01041,CO-01041,3,1053037.31,4,-131208.45,242509.11
APP-01041,CO-01041,4,1133910.57,4,-139244.22,236819.14
APP-01041,CO-01041,5,1220994.9,4,-147740.38,231129.17
APP-01042,CO-01042,1,6538295.97,31,434012.09,1408333.56
APP-01042,CO-01042,2,7366698.07,34,508007.5,1354982.05
APP-01042,CO-01042,3,8300058.72,36,593786.2,1301630.55
APP-01042,CO-01042,4,9351676.16,39,693146.24,1248279.04
APP-01042,CO-01042,5,10536533.53,42,808152.12,1194927.54
APP-01043,CO-01043,1,4754935.58,44,-349773.06,1144758.35
APP-01043,CO-01043,2,5131050.98,45,-355684.45,1105055.2
APP-01043,CO-01043,3,5536917.12,47,-360342.57,1065352.05
APP-01043,CO-01043,4,5974887.26,48,-363512.14,1025648.9
APP-01043,CO-01043,5,6447500.84,49,-364928.55,985945.75
APP-01044,CO-01044,1,2793532.9,30,-243931.29,1281549.08
APP-01044,CO-01044,2,3216194.43,32,-248097.24,1267452.46
APP-01044,CO-01044,3,3702804.65,34,-247939.8,1253355.83
APP-01044,CO-01044,4,4263038.99,36,-242055.35,1239259.21
APP-01044,CO-01044,5,4908036.79,38,-228714.51,1225162.58
APP-01045,CO-01045,1,1060242.77,4,-75616.51,231430.68
APP-01045,CO-01045,2,1099471.75,4,-66671.97,214390.55
APP-01045,CO-01045,3,1140152.21,4,-56962.0,197350.43
APP-01045,CO-01045,4,1182337.84,4,-46442.23,180310.3
APP-01045,CO-01045,5,1226084.34,4,-35066.01,163270.17
APP-01046,CO-01046,1,979325.23,4,-129192.58,343371.47
APP-01046,CO-01046,2,1033481.91,4,-118168.32,328340.06
APP-01046,CO-01046,3,1090633.46,5,-105529.69,313308.64
APP-01046,CO-01046,4,1150945.49,5,-91131.86,298277.22
APP-01046,CO-01046,5,1214592.78,5,-74818.92,283245.8
APP-01047,CO-01047,1,1339603.51,9,-267599.2,778103.34
APP-01047,CO-01047,2,1402029.03,10,-274685.53,750199.36
APP-01047,CO-01047,3,1467363.59,11,-281851.2,722295.39
APP-01047,CO-01047,4,1535742.73,11,-289088.21,694391.42
APP-01047,CO-01047,5,1607308.34,12,-296387.66,666487.44
APP-01048,CO-01048,1,4732900.14,52,-428990.07,2739149.48
APP-01048,CO-01048,2,5941682.84,60,-488287.5,2471680.72
APP-01048,CO-01048,3,7459188.64,69,-549891.39,2204211.96
APP-01048,CO-01048,4,9364265.42,79,-611111.96,1936743.21
APP-01048,CO-01048,5,11755898.8,91,-667735.05,1669274.45
APP-01049,CO-01049,1,955124.33,9,-133774.71,532585.58
APP-01049,CO-01049,2,1082537.91,9,-152442.99,505403.25
APP-01049,CO-01049,3,1226948.47,10,-173711.36,478220.92
APP-01049,CO-01049,4,1390623.4,11,-197941.33,451038.59
APP-01049,CO-01049,5,1576132.56,12,-225544.57,423856.26
APP-01050,CO-01050,1,3745251.0,45,-693920.11,1820211.3
APP-01050,CO-01050,2,4132884.48,50,-671015.12,1696624.63
APP-01050,CO-01050,3,4560638.03,56,-635935.37,1573037.95
APP-01050,CO-01050,4,5032664.06,62,-586406.02,1449451.28
APP-01050,CO-01050,5,5553544.79,68,-519811.79,1325864.6
APP-01051,CO-01051,1,708403.59,4,-54915.45,97123.55
APP-01051,CO-01051,2,792774.46,4,-51720.61,94618.89
APP-01051,CO-01051,3,887193.9,5,-46985.79,92114.24
APP-01051,CO-01051,4,992858.7,5,-40389.49,89609.59
APP-01051,CO-01051,5,1111108.17,5,-31555.47,87104.94
APP-01052,CO-01052,1,1953497.79,10,-182378.55,1348488.24
APP-01052,CO-01052,2,2135759.14,11,-171544.17,1305089.2
APP-01052,CO-01052,3,2335025.46,11,-157100.51,1261690.15
APP-01052,CO-01052,4,2552883.34,11,-138468.39,1218291.11
APP-01052,CO-01052,5,2791067.35,12,-114991.97,1174892.06
APP-01053,CO-01053,1,2924000.21,25,269066.5,126146.87
APP-01053,CO-01053,2,3496519.45,26,388603.17,118623.94
APP-01053,CO-01053,3,4181137.96,28,544635.03,111101.0
APP-01053,CO-01053,4,4999804.77,30,746870.84,103578.06
APP-01053,CO-01053,5,5978766.55,32,1007422.16,96055.13
APP-01054,CO-01054,1,24299672.47,141,-1237825.32,6115164.43
APP-01054,CO-01054,2,23366565.05,138,-994948.34,5516122.98
APP-01054,CO-01054,3,22469288.95,136,-768899.07,4917081.53
APP-01054,CO-01054,4,21606468.26,133,-558743.27,4318040.09
APP-01054,CO-01054,5,20776779.88,131,-363593.65,3718998.64
APP-01055,CO-01055,1,606546.68,2,-10675.22,37051.49
APP-01055,CO-01055,2,665563.67,2,-7853.65,33715.49
APP-01055,CO-01055,3,730323.01,2,-4381.94,30379.48
APP-01055,CO-01055,4,801383.44,2,-160.28,27043.47
APP-01055,CO-01055,5,879358.05,2,4924.41,23707.46
APP-01056,CO-01056,1,10348950.57,42,-1581733.6,5837824.4
APP-01056,CO-01056,2,11215157.73,42,-1562047.17,5557105.64
APP-01056,CO-01056,3,12153866.43,43,-1527984.09,5276386.88
APP-01056,CO-01056,4,13171145.05,44,-1477275.63,4995668.12
APP-01056,CO-01056,5,14273569.89,45,-1407373.99,4714949.36
APP-01057,CO-01057,1,2973412.71,13,27593.27,851379.63
APP-01057,CO-01057,2,3473243.38,15,117951.35,779794.48
APP-01057,CO-01057,3,4057095.6,17,237908.09,708209.33
APP-01057,CO-01057,4,4739093.37,19,394861.26,636624.19
APP-01057,CO-01057,5,5535734.96,21,597859.38,565039.04
APP-01058,CO-01058,1,3717638.95,24,109001.17,1969972.51
APP-01058,CO-01058,2,4180856.76,27,217153.7,1869210.57
APP-01058,CO-01058,3,4701791.51,30,350565.58,1768448.63
APP-01058,CO-01058,4,5287634.74,33,513852.34,1667686.7
APP-01058,CO-01058,5,5946474.03,37,712387.59,1566924.76
APP-01059,CO-01059,1,2463878.54,15,-169169.9,796870.92
APP-01059,CO-01059,2,2461168.27,15,-146734.85,748345.15
APP-01059,CO-01059,3,2458460.99,16,-124348.96,699819.38
APP-01059,CO-01059,4,2455756.68,16,-102012.13,651293.61
APP-01059,CO-01059,5,2453055.35,16,-79724.3,602767.84
APP-01060,CO-01060,1,3487262.07,22,171573.29,1452132.84
APP-01060,CO-01060,2,3557356.04,23,205970.91,1386980.62
APP-01060,CO-01060,3,3628858.89,23,241682.0,1321828.4
APP-01060,CO-01060,4,3701798.96,24,278745.46,1256676.18
APP-01060,CO-01060,5,3776205.12,25,317201.23,1191523.96
APP-01061,CO-01061,1,2254194.06,21,181056.87,774209.56
APP-01061,CO-01061,2,2704131.19,24,239153.36,710511.85
APP-01061,CO-01061,3,3243875.77,28,313228.64,646814.14
APP-01061,CO-01061,4,3891353.38,32,407346.87,583116.43
APP-01061,CO-01061,5,4668067.51,38,526558.02,519418.72
APP-01062,CO-01062,1,10161884.1,46,28453.28,568938.07
APP-01062,CO-01062,2,11009385.23,48,127708.87,552681.36
APP-01062,CO-01062,3,11927567.96,49,243322.39,536424.65
APP-01062,CO-01062,4,12922327.13,51,377331.95,520167.94
APP-01062,CO-01062,5,14000049.21,52,532001.87,503911.23
APP-01063,CO-01063,1,1490803.41,7,566.51,550042.71
APP-01063,CO-01063,2,1600973.78,7,39159.82,516881.75
APP-01063,CO-01063,3,1719285.75,7,83454.13,483720.79
APP-01063,CO-01063,4,1846340.96,8,134081.28,450559.83
APP-01063,CO-01063,5,1982785.56,8,191735.36,417398.87
APP-01064,CO-01064,1,8043482.42,40,-1093431.0,4003674.8
APP-01064,CO-01064,2,9516244.06,42,-1277841.25,3818090.63
APP-01064,CO-01064,3,11258668.34,44,-1493124.6,3632506.45
APP-01064,CO-01064,4,13320130.52,47,-1744404.29,3446922.28
APP-01064,CO-01064,5,15759046.41,49,-2037644.7,3261338.11
APP-01065,CO-01065,1,1262810.01,10,-323885.51,574006.64
APP-01065,CO-01065,2,1386186.55,10,-335956.17,540791.62
APP-01065,CO-01065,3,1521616.97,11,-347293.86,507576.59
APP-01065,CO-01065,4,1670278.95,11,-357640.13,474361.57
APP-01065,CO-01065,5,1833465.2,11,-366693.04,441146.54
APP-01066,CO-01066,1,2426273.27,22,361854.4,177745.78
APP-01066,CO-01066,2,2853297.36,24,430790.84,169778.7
APP-01066,CO-01066,3,3355477.7,27,512784.1,161811.61
APP-01066,CO-01066,4,3946041.77,30,610294.82,153844.53
APP-01066,CO-01066,5,4640545.12,33,726245.31,145877.45
APP-01067,CO-01067,1,820071.35,3,-78694.05,464463.04
APP-01067,CO-01067,2,896502.0,3,-67614.18,447856.52
APP-01067,CO-01067,3,980055.98,3,-53785.47,431250.0
APP-01067,CO-01067,4,1071397.2,4,-36791.78,414643.48
APP-01067,CO-01067,5,1171251.42,4,-16163.27,398036.95
APP-01068,CO-01068,1,4219322.78,34,460750.05,1002510.06
APP-01068,CO-01068,2,5154324.71,36,611302.91,943826.02
APP-01068,CO-01068,3,6296523.07,38,805954.95,885141.99
APP-01068,CO-01068,4,7691832.58,40,1056857.8,826457.96
APP-01068,CO-01068,5,9396342.68,42,1379383.1,767773.92
APP-01069,CO-01069,1,10305867.13,111,-640406.58,304035.86
APP-01069,CO-01069,2,11425084.3,121,-656713.85,297349.11
APP-01069,CO-01069,3,12665848.45,133,-669010.12,290662.36
APP-01069,CO-01069,4,14041359.59,145,-676231.88,283975.61
APP-01069,CO-01069,5,15566251.25,158,-677131.93,277288.86
APP-01070,CO-01070,1,2590985.5,12,484825.21,310650.56
APP-01070,CO-01070,2,3309983.98,14,656833.22,287253.89
APP-01070,CO-01070,3,4228504.53,15,886971.11,263857.23
APP-01070,CO-01070,4,5401914.54,17,1194255.27,240460.56
APP-01070,CO-01070,5,6900945.82,19,1603779.81,217063.89
APP-01071,CO-01071,1,1823606.39,9,-40921.73,850442.56
APP-01071,CO-01071,2,1847860.36,10,-35072.39,832129.19
APP-01071,CO-01071,3,1872436.9,10,-29060.22,813815.81
APP-01071,CO-01071,4,1897340.31,10,-22881.92,795502.44
APP-01071,CO-01071,5,1922574.94,11,-16534.14,777189.06
APP-01072,CO-01072,1,727817.46,7,46580.32,207643.9
APP-01072,CO-01072,2,736915.18,7,50036.54,193403.35
APP-01072,CO-01072,3,746126.62,7,53571.89,179162.81
APP-01072,CO-01072,4,755453.2,7,57187.81,164922.27
APP-01072,CO-01072,5,764896.37,7,60885.75,150681.72
APP-01073,CO-01073,1,1903445.06,15,-111313.47,1136934.07
APP-01073,CO-01073,2,2079513.73,16,-68540.77,1113897.05
APP-01073,CO-01073,3,2271868.75,16,-16902.7,1090860.02
APP-01073,CO-01073,4,2482016.61,17,44874.86,1067823.0
APP-01073,CO-01073,5,2711603.15,17,118225.9,1044785.97
APP-01074,CO-01074,1,491600.06,2,-87357.33,102837.92
APP-01074,CO-01074,2,542333.19,2,-87695.28,97032.0
APP-01074,CO-01074,3,598301.97,3,-87172.6,91226.07
APP-01074,CO-01074,4,660046.74,3,-85608.06,85420.14
APP-01074,CO-01074,5,728163.56,3,-82792.2,79614.21
APP-01075,CO-01075,1,928148.57,4,-84350.14,618055.41
APP-01075,CO-01075,2,979475.19,4,-73127.62,586415.24
APP-01075,CO-01075,3,1033640.16,5,-60405.93,554775.06
APP-01075,CO-01075,4,1090800.47,5,-46053.6,523134.89
APP-01075,CO-01075,5,1151121.73,5,-29929.17,491494.71
APP-01076,CO-01076,1,3155697.89,19,-650641.79,783661.04
APP-01076,CO-01076,2,3622425.61,20,-704779.13,779912.98
APP-01076,CO-01076,3,4158182.36,22,-760697.88,776164.91
APP-01076,CO-01076,4,4773177.53,23,-817740.77,772416.84
APP-01076,CO-01076,5,5479130.49,24,-875017.14,768668.77
APP-01077,CO-01077,1,8859423.38,44,-912520.61,4737387.77
APP-01077,CO-01077,2,9577922.62,47,-883084.47,4579161.52
APP-01077,CO-01077,3,10354692.14,51,-842871.94,4420935.28
APP-01077,CO-01077,4,11194457.68,54,-790328.71,4262709.03
APP-01077,CO-01077,5,12102328.19,58,-723719.23,4104482.79
APP-01078,CO-01078,1,41009009.38,309,-7221686.55,26689124.47
APP-01078,CO-01078,2,46241758.98,336,-7264580.34,25619294.36
APP-01078,CO-01078,3,52142207.43,365,-7200838.85,24549464.25
APP-01078,CO-01078,4,58795553.1,397,-7002550.37,23479634.14
APP-01078,CO-01078,5,66297865.67,432,-6636416.35,22409804.03
APP-01079,CO-01079,1,1224330.62,6,-165382.58,426015.29
APP-01079,CO-01079,2,1229840.1,6,-164257.44,390615.52
APP-01079,CO-01079,3,1235374.38,6,-163118.83,355215.76
APP-01079,CO-01079,4,1240933.57,6,-161966.65,319816.0
APP-01079,CO-01079,5,1246517.77,7,-160800.79,284416.24
APP-01080,CO-01080,1,10353306.45,58,373961.43,564489.59
APP-01080,CO-01080,2,11644363.77,59,607137.13,544173.44
APP-01080,CO-01080,3,13096415.93,61,892651.71,523857.29
APP-01080,CO-01080,4,14729538.99,63,1239932.59,503541.13
APP-01080,CO-01080,5,16566312.51,64,1659944.51,483224.98
APP-01081,CO-01081,1,3480362.52,15,332861.87,1394339.93
APP-01081,CO-01081,2,4332007.22,18,476867.36,1340376.14
APP-01081,CO-01081,3,5392049.39,21,671417.99,1286412.34
APP-01081,CO-01081,4,6711483.88,25,932627.8,1232448.54
APP-01081,CO-01081,5,8353783.98,29,1281470.46,1178484.75
APP-01082,CO-01082,1,1967909.01,10,-255592.02,1678581.06
APP-01082,CO-01082,2,2055874.54,10,-246417.12,1575682.81
APP-01082,CO-01082,3,2147772.13,11,-235911.29,1472784.57
APP-01082,CO-01082,4,2243777.54,11,-223973.87,1369886.32
APP-01082,CO-01082,5,2344074.4,12,-210497.88,1266988.08
APP-01083,CO-01083,1,3732619.28,27,-442016.78,2995395.29
APP-01083,CO-01083,2,4125290.83,27,-462197.58,2879725.9
APP-01083,CO-01083,3,4559271.42,27,-481732.62,2764056.52
APP-01083,CO-01083,4,5038906.78,27,-500262.66,2648387.13
APP-01083,CO-01083,5,5568999.77,27,-517360.08,2532717.75
APP-01084,CO-01084,1,2578832.16,24,-254118.12,509757.22
APP-01084,CO-01084,2,2852704.13,26,-221027.52,493698.81
APP-01084,CO-01084,3,3155661.31,28,-178042.41,477640.4
APP-01084,CO-01084,4,3490792.54,31,-123434.42,461581.99
APP-01084,CO-01084,5,3861514.71,34,-55219.66,445523.58
APP-01085,CO-01085,1,2696899.06,13,248600.16,1683154.74
APP-01085,CO-01085,2,2972252.46,13,339609.57,1597583.79
APP-01085,CO-01085,3,3275719.43,14,446611.59,1512012.84
APP-01085,CO-01085,4,3610170.39,15,571923.19,1426441.89
APP-01085,CO-01085,5,3978768.78,15,718167.77,1340870.95
APP-01086,CO-01086,1,1672990.96,19,-21715.42,452924.2
APP-01086,CO-01086,2,1921430.12,20,-16063.16,409406.07
APP-01086,CO-01086,3,2206762.49,22,-8253.29,365887.93
APP-01086,CO-01086,4,2534466.72,25,2230.33,322369.8
APP-01086,CO-01086,5,2910835.03,27,16009.59,278851.66
APP-01087,CO-01087,1,608140.44,2,-59768.04,86868.5
APP-01087,CO-01087,2,683124.16,2,-64391.28,82213.62
APP-01087,CO-01087,3,767353.37,2,-69245.97,77558.74
APP-01087,CO-01087,4,861968.04,3,-74318.88,72903.86
APP-01087,CO-01087,5,968248.7,3,-79590.04,68248.98
APP-01088,CO-01088,1,520728.74,3,7883.83,292391.4
APP-01088,CO-01088,2,579310.73,4,18294.63,285544.83
APP-01088,CO-01088,3,644483.18,4,30948.08,278698.27
APP-01088,CO-01088,4,716987.54,4,46217.02,271851.7
APP-01088,CO-01088,5,797648.64,4,64529.77,265005.14
APP-01089,CO-01089,1,5067269.48,49,874712.06,1917985.03
APP-01089,CO-01089,2,6097445.36,52,1175221.62,1790163.01
APP-01089,CO-01089,3,7337056.01,55,1561765.74,1662340.98
APP-01089,CO-01089,4,8828679.49,59,2056905.75,1534518.96
APP-01089,CO-01089,5,10623550.03,62,2688820.51,1406696.93
APP-01090,CO-01090,1,1669423.48,9,-271515.03,839765.38
APP-01090,CO-01090,2,1677269.77,9,-256085.55,813025.02
APP-01090,CO-01090,3,1685152.93,10,-240505.03,786284.65
APP-01090,CO-01090,4,1693073.15,10,-224772.39,759544.28
APP-01090,CO-01090,5,1701030.6,10,-208886.56,732803.91
APP-01091,CO-01091,1,1401091.38,8,-102055.5,930747.85
APP-01091,CO-01091,2,1625966.54,8,-80615.42,908348.9
APP-01091,CO-01091,3,1886934.18,9,-49664.11,885949.95
APP-01091,CO-01091,4,2189787.11,10,-6700.75,863551.0
APP-01091,CO-01091,5,2541247.94,11,51333.21,841152.05
APP-01092,CO-01092,1,2246912.73,10,-234892.26,670934.84
APP-01092,CO-01092,2,2284436.18,10,-188877.18,605969.58
APP-01092,CO-01092,3,2322586.26,10,-141259.7,541004.32
APP-01092,CO-01092,4,2361373.45,10,-91999.11,476039.06
APP-01092,CO-01092,5,2400808.39,10,-41053.82,411073.8
APP-01093,CO-01093,1,5121928.46,44,-693918.87,2965613.91
APP-01093,CO-01093,2,5406707.69,45,-706440.43,2823920.7
APP-01093,CO-01093,3,5707320.63,46,-718209.23,2682227.5
APP-01093,CO-01093,4,6024647.66,47,-729102.86,2540534.29
APP-01093,CO-01093,5,6359618.07,49,-738987.62,2398841.09
APP-01094,CO-01094,1,3078162.1,34,-146951.46,899599.5
APP-01094,CO-01094,2,3610376.33,36,-153368.79,852949.4
APP-01094,CO-01094,3,4234610.4,38,-157612.2,806299.29
APP-01094,CO-01094,4,4966774.54,41,-158738.11,759649.19
APP-01094,CO-01094,5,5825529.85,43,-155541.65,712999.08
APP-01095,CO-01095,1,1223803.63,12,-175175.25,62358.23
APP-01095,CO-01095,2,1317179.85,14,-183588.53,56796.99
APP-01095,CO-01095,3,1417680.67,15,-192265.85,51235.74
APP-01095,CO-01095,4,1525849.71,17,-201198.54,45674.49
APP-01095,CO-01095,5,1642272.04,19,-210375.05,40113.24
APP-01096,CO-01096,1,6903743.58,59,-546638.42,2746223.19
APP-01096,CO-01096,2,6381130.19,56,-367935.97,2717250.14
APP-01096,CO-01096,3,5898078.64,53,-213156.56,2688277.09
APP-01096,CO-01096,4,5451594.08,50,-79702.31,2659304.05
APP-01096,CO-01096,5,5038908.41,48,34768.47,2630331.0
APP-01097,CO-01097,1,10697975.86,62,-1490655.96,9563772.24
APP-01097,CO-01097,2,10766442.91,64,-1329440.37,9523049.18
APP-01097,CO-01097,3,10835348.14,67,-1166100.17,9482326.12
APP-01097,CO-01097,4,10904694.37,70,-1000614.76,9441603.06
APP-01097,CO-01097,5,10974484.42,73,-832963.37,9400880.0
APP-01098,CO-01098,1,3978043.37,26,-135810.4,1634789.16
APP-01098,CO-01098,2,4404091.81,27,-47916.52,1582802.73
APP-01098,CO-01098,3,4875770.04,28,60362.03,1530816.31
