application_id,company_id,company_name,industry,region,company_type,requested_amount,term_months,annual_revenue,years_in_business,existing_debt,num_recent_loans,late_payment_ratio,suspicious_transfer_ratio,collateral_ratio,employees,country_risk_score,free_cash_flow,monthly_burn_rate,cash_flow_to_revenue_ratio,expected_runway_months,forecast_revenue_cagr,forecast_employee_cagr,forecast_fcf_margin_year5,planned_debt_reduction_pct,forecast_plan_confidence_score,current_ratio,quick_ratio,receivables_days,payables_days,inventory_days,financial_statements_uploaded,bank_statements_uploaded,tax_return_uploaded,ownership_docs_uploaded,forecast_support_uploaded,document_edit_count,late_stage_change_count,process_deviation_score,email_domain_age_months,website_age_months,bank_account_age_months,location_mismatch_score,duplicate_contact_score,related_party_exposure_score,counterparty_concentration_score,shared_identifier_score,narrative_contradiction_score,debt_to_revenue_ratio,request_to_revenue_ratio,loan_velocity_score,payment_stress_score,collateral_gap_ratio,external_financing_pressure,financial_distress_score,transaction_anomaly_score,company_scale_mismatch_score,governance_complexity_score,cash_flow_pressure_score,runway_risk_score,cash_conversion_risk_score,forecast_plan_aggressiveness_score,forecast_execution_risk_score,forecast_hiring_efficiency_risk_score,forecast_debt_service_risk_score,cash_conversion_cycle_days,document_completeness_score,document_quality_risk_score,process_integrity_risk_score,identity_verification_risk_score,working_capital_pressure_score,financial_statement_anomaly_score,related_party_network_risk_score,narrative_consistency_risk_score,is_fraud
APP-01127,CO-01127,Company 01127,Manufacturing,North America,LLC,3653345.33,12,12881996.09,10.9,9169146.34,1,0.117,0.031,0.479,127,0.42,839423.03,7917.46,0.0652,60.0,0.0838,0.0897,0.1165,0.5435,0.6028,1.0454,0.6259,51.7,103.2,31.2,1,0,1,1,1,1,0,0.2584,119.0,134.0,67.0,0.2054,0.0176,0.2083,0.3821,0.0145,0.0799,0.7118,0.2836,0.1667,0.3206,0.521,0.5585,0.4526,0.1201,0.2589,0.1155,0.0095,0.0,0.1508,0.0611,0.1385,0.0,0.1387,-20.3,0.8,0.1471,0.1413,0.0428,0.1322,0.0608,0.1943,0.089,0
APP-01128,CO-01128,Company 01128,Healthcare,APAC,LLC,977095.77,18,1985842.86,2.9,1791941.86,3,0.086,0.044,0.73,12,0.303,-161556.02,17475.31,-0.0814,23.2,0.1545,0.1106,0.0075,0.4048,0.4918,1.1515,0.8748,75.0,53.6,40.2,0,1,1,0,1,4,4,0.9495,28.0,4.0,0.0,0.0628,0.078,0.2615,0.356,0.0705,0.2143,0.9024,0.492,0.5,0.3721,0.27,0.8526,0.444,0.1368,0.5015,0.1046,0.1805,0.0,0.5498,0.0878,0.2698,0.0,0.1753,61.6,0.6,0.56,0.8073,0.4259,0.0718,0.2087,0.2203,0.2416,1
APP-01129,CO-01129,Company 01129,Healthcare,North America,Corporation,651197.52,24,1717025.33,1.7,1597602.64,1,0.152,0.104,0.809,13,0.113,-182614.35,17416.94,-0.1064,17.8,0.0678,0.0209,-0.0911,0.1591,0.4153,0.699,0.4985,79.3,82.9,44.5,0,0,0,0,1,8,0,0.9196,46.0,22.0,1.0,0.2288,0.0705,0.0483,0.3145,0.1575,0.5054,0.9304,0.3793,0.1667,0.4186,0.191,0.6936,0.5008,0.1212,0.45,0.1211,0.215,0.0,0.631,0.0648,0.2974,0.0,0.074,40.9,0.2,0.702,0.6138,0.282,0.2864,0.2122,0.161,0.5054,1
APP-01130,CO-01130,Company 01130,Healthcare,North America,LLC,104773.22,18,269022.16,2.5,228871.71,1,0.419,0.199,0.177,1,0.477,-7535.94,735.72,-0.028,55.7,0.1615,0.0826,-0.0058,0.0978,0.5938,1.0585,0.8679,93.8,90.2,43.1,1,1,1,1,1,1,2,0.2792,31.0,41.0,14.0,0.3396,0.1728,0.2512,0.2463,0.0509,0.1289,0.8508,0.3895,0.1667,0.5367,0.823,0.702,0.6855,0.2815,0.6933,0.1574,0.0576,0.0,0.4687,0.0499,0.2159,0.0,0.0328,46.7,1.0,0.1392,0.2906,0.0852,0.1404,0.1828,0.1944,0.1289,0
APP-01131,CO-01131,Company 01131,Software,Western Europe,LLC,156180.61,18,896086.88,2.5,128697.1,3,0.215,0.046,0.672,6,0.427,78158.8,426.5,0.0872,60.0,0.2144,0.1446,0.1777,0.3979,0.6569,1.9218,1.7706,58.4,51.5,29.5,1,1,1,0,1,2,1,0.2863,34.0,68.0,0.0,0.1079,0.168,0.1932,0.2034,0.1032,0.0915,0.1436,0.1743,0.5,0.17,0.328,0.3017,0.2199,0.1824,0.2343,0.1499,0.0073,0.0,0.0595,0.1026,0.1194,0.0,0.0219,36.4,0.8,0.2211,0.2488,0.2884,0.0,0.0718,0.159,0.0915,0
APP-01132,CO-01132,Company 01132,Manufacturing,APAC,LLC,426952.98,72,1684411.12,2.9,1409676.84,0,0.049,0.01,0.5,17,0.081,-124734.42,12657.6,-0.0741,3.9,0.0637,0.0204,0.0202,0.0972,0.243,1.384,1.0954,62.9,46.0,44.8,0,0,0,1,1,5,2,0.7517,53.0,34.0,9.0,0.0652,0.0503,0.1067,0.2255,0.281,0.5986,0.8369,0.2535,0.0,0.3282,0.5,0.552,0.4869,0.0274,0.226,0.0713,0.1567,0.675,0.5154,0.115,0.4555,0.0,0.0384,61.7,0.4,0.5814,0.6033,0.0806,0.0035,0.1409,0.1762,0.5986,1
APP-01133,CO-01133,Company 01133,Logistics,Western Europe,LLC,250483.85,48,1103665.34,4.2,882857.81,2,0.061,0.017,0.225,5,0.634,-33157.43,4744.31,-0.03,29.8,0.0804,0.0486,-0.022,0.1515,0.4855,1.1438,1.1447,53.4,74.1,0.4,0,1,1,1,0,1,0,0.2137,81.0,49.0,46.0,0.1326,0.1253,0.2859,0.5852,0.1166,0.2758,0.7999,0.227,0.3333,0.3215,0.775,0.5817,0.5384,0.15,0.6262,0.1476,0.0828,0.0,0.3986,0.0548,0.2217,0.0,0.0506,-20.3,0.6,0.2326,0.1212,0.039,0.0141,0.0603,0.3065,0.2758,1
APP-01134,CO-01134,Company 01134,Wholesale,Western Europe,Corporation,2669304.12,60,8725039.85,4.2,7242741.52,0,0.132,0.148,0.535,55,0.32,-1564651.14,147671.86,-0.1793,0.6,-0.0128,-0.0086,-0.1513,0.188,0.3376,0.25,0.15,57.1,81.4,61.0,1,1,1,1,0,2,0,0.3191,48.0,51.0,35.0,0.2026,0.0088,0.196,0.2872,0.0342,0.2622,0.8301,0.3059,0.0,0.3714,0.465,0.5921,0.4911,0.1558,0.4667,0.0655,0.3598,0.95,0.78,0.0779,0.5448,0.0,0.0986,36.7,0.8,0.1844,0.1936,0.0414,0.45,0.082,0.1781,0.2622,1
APP-01135,CO-01135,Company 01135,Software,Western Europe,Corporation,512344.08,36,1858094.81,6.5,299278.92,0,0.294,0.057,0.71,14,0.406,-8607.55,4407.65,-0.0046,60.0,0.1418,0.0525,0.0755,0.2653,0.5145,1.254,1.2388,63.9,79.9,50.5,1,1,1,1,1,0,1,0.1937,42.0,42.0,60.0,0.1872,0.2069,0.3215,0.2007,0.0648,0.1369,0.1611,0.2757,0.0,0.2197,0.29,0.2919,0.2123,0.1511,0.3294,0.0784,0.0391,0.0,0.2969,0.0871,0.2018,0.0207,0.0217,34.5,1.0,0.0594,0.1572,0.0581,0.0,0.0637,0.1946,0.1369,0
APP-01136,CO-01136,Company 01136,Logistics,North America,LLC,1643017.89,48,7948106.24,3.5,1022256.81,3,0.129,0.007,0.872,96,0.289,-71224.35,16632.79,-0.009,60.0,0.1418,0.0853,0.0099,0.265,0.4039,1.462,1.0133,64.9,68.3,40.8,1,1,0,0,1,4,0,0.4149,43.0,15.0,13.0,0.2355,0.0524,0.1255,0.5235,0.0449,0.336,0.1286,0.2067,0.5,0.1173,0.128,0.3221,0.1172,0.123,0.154,0.0958,0.0372,0.0,0.2723,0.0675,0.2109,0.0,0.0183,37.4,0.6,0.3465,0.2867,0.0857,0.0,0.084,0.2129,0.336,0
APP-01137,CO-01137,Company 01137,Manufacturing,Middle East,LLC,456351.27,60,2330759.26,3.7,2049068.96,2,0.302,0.003,0.558,13,0.294,-218248.17,22967.27,-0.0936,9.8,0.1328,0.1464,-0.0964,0.1677,0.4197,0.6857,0.15,66.2,105.8,62.6,1,1,1,0,1,1,2,0.2851,16.0,35.0,24.0,0.1582,0.0524,0.1676,0.2662,0.0933,0.2678,0.8791,0.1958,0.3333,0.4826,0.442,0.5769,0.536,0.1395,0.4058,0.3966,0.2035,0.1833,0.6204,0.058,0.3281,0.0,0.0738,23.0,0.8,0.2298,0.2933,0.0369,0.3441,0.1275,0.1621,0.2678,1
APP-01138,CO-01138,Company 01138,Software,APAC,Partnership,381951.69,24,2274402.27,5.6,413165.15,1,0.025,0.051,0.355,11,0.344,302636.41,1353.56,0.1331,57.6,0.2095,0.0594,0.2606,0.2121,0.7109,2.2364,2.3522,46.4,17.0,37.0,1,1,1,1,1,1,0,0.1236,57.0,48.0,76.0,0.3288,0.0911,0.1744,0.5893,0.0681,0.1034,0.1817,0.1679,0.1667,0.0791,0.645,0.2455,0.2423,0.1013,0.4635,0.1496,0.0092,0.0,0.0277,0.1472,0.1163,0.1558,0.0148,66.4,1.0,0.0436,0.0806,0.0749,0.0133,0.0543,0.26,0.1034,0
APP-01139,CO-01139,Company 01139,Retail,Latin America,LLC,453501.25,48,2005098.11,12.3,727486.11,2,0.084,0.011,0.643,11,0.37,60150.56,1000.55,0.03,20.0,0.1121,0.0568,0.1084,0.2235,0.7136,1.8073,1.6485,69.9,51.3,45.7,1,1,1,1,1,0,2,0.182,160.0,107.0,100.0,0.3319,0.0888,0.1441,0.3823,0.1515,0.1736,0.3628,0.2262,0.3333,0.1768,0.357,0.4011,0.2596,0.1117,0.4685,0.408,0.0077,0.0,0.1919,0.0613,0.1267,0.0,0.0295,64.3,1.0,0.0982,0.2219,0.0753,0.0212,0.0726,0.2041,0.1736,0
APP-01140,CO-01140,Company 01140,Retail,Western Europe,Sole Proprietorship,256190.36,60,2199622.37,4.8,976777.31,2,0.31,0.08,0.34,11,0.454,-468051.43,39854.04,-0.2128,12.8,0.1107,0.0692,-0.1705,0.3381,0.5222,0.6921,0.1596,78.6,114.6,66.1,1,0,0,0,1,4,0,0.7051,43.0,92.0,25.0,0.1716,0.0354,0.1788,0.1766,0.2259,0.2762,0.4441,0.1165,0.3333,0.3304,0.66,0.3448,0.4254,0.2074,0.347,0.2151,0.3966,0.0,0.7656,0.0654,0.3099,0.0,0.1397,30.1,0.4,0.4655,0.4173,0.0379,0.3711,0.22,0.18,0.2762,1
APP-01141,CO-01141,Company 01141,Construction,Eastern Europe,LLC,5925175.5,72,12222572.47,6.2,1658988.72,0,0.074,0.008,0.917,118,0.314,-719197.84,80565.64,-0.0588,12.3,0.0411,0.0285,0.0197,0.2372,0.4823,2.2474,2.1907,64.4,74.6,57.6,1,1,1,1,1,1,0,0.0752,54.0,100.0,70.0,0.0953,0.0574,0.2338,0.6905,0.0304,0.177,0.1357,0.4848,0.0,0.0896,0.083,0.4525,0.0951,0.0663,0.45,0.3996,0.1341,0.0,0.3923,0.0845,0.2312,0.0,0.0319,47.4,1.0,0.0388,0.0588,0.0248,0.0,0.0427,0.2974,0.177,1
APP-01142,CO-01142,Company 01142,Software,Eastern Europe,Sole Proprietorship,74771.48,36,215429.56,6.9,8442.66,1,0.141,0.027,0.586,1,0.265,47847.13,417.37,0.2221,60.0,0.1873,0.0872,0.3,0.3377,0.763,1.8671,1.7134,52.6,27.5,3.5,1,1,1,1,1,2,0,0.1647,95.0,20.0,80.0,0.0804,0.0558,0.2556,0.1987,0.0993,0.0689,0.0392,0.3471,0.1667,0.0917,0.414,0.3334,0.1549,0.0995,0.617,0.4868,0.0299,0.0,0.0321,0.0738,0.0813,0.0447,0.0112,28.6,1.0,0.079,0.1241,0.0217,0.0,0.0418,0.1766,0.0689,0
APP-01143,CO-01143,Company 01143,Logistics,North America,LLC,32047.28,60,296100.52,3.1,279668.16,2,0.29,0.072,0.258,2,0.161,-47906.09,4526.06,-0.1618,11.0,0.1474,0.1419,-0.1017,0.4407,0.5495,0.412,0.1545,98.1,90.0,43.7,0,1,1,1,1,1,1,0.4096,38.0,37.0,12.0,0.0387,0.1646,0.1809,0.501,0.0333,0.1887,0.9445,0.1082,0.3333,0.4995,0.742,0.5052,0.608,0.1551,0.1442,0.0766,0.3248,0.0833,0.8035,0.0701,0.3322,0.0,0.2387,51.8,0.8,0.2022,0.2793,0.0242,0.4911,0.2819,0.2291,0.2051,1
APP-01144,CO-01144,Company 01144,Construction,Western Europe,Corporation,501365.36,36,1272926.54,5.1,1063264.38,1,0.056,0.13,0.494,10,0.071,-223020.64,21102.52,-0.1752,2.1,-0.0049,0.0172,-0.0812,0.3372,0.3268,0.3018,0.2186,88.7,59.7,73.9,0,1,1,1,1,4,3,0.7311,83.0,22.0,38.0,0.1287,0.0335,0.0834,0.3921,0.059,0.2857,0.8353,0.3939,0.1667,0.3315,0.506,0.6995,0.4844,0.11,0.45,0.0281,0.3521,0.825,0.766,0.1065,0.5284,0.0,0.1758,102.9,0.8,0.4081,0.639,0.0291,0.5685,0.2235,0.1746,0.2857,1
APP-01145,CO-01145,Company 01145,Manufacturing,Latin America,LLC,1050112.58,24,2223355.02,3.9,1930926.63,1,0.106,0.203,0.538,14,0.397,-636995.23,55956.52,-0.2865,6.8,-0.0037,0.0582,-0.1987,0.0,0.3296,0.25,0.15,64.9,72.0,51.3,0,0,1,1,0,3,0,0.5738,44.0,58.0,50.0,0.1268,0.1672,0.3926,0.1781,0.0278,0.3667,0.8685,0.4723,0.1667,0.371,0.462,0.7698,0.492,0.2091,0.4805,0.412,0.5459,0.4333,0.7798,0.1036,0.452,0.0,0.0,44.2,0.4,0.4211,0.3332,0.0421,0.45,0.1374,0.2181,0.3667,1
APP-01146,CO-01146,Company 01146,Wholesale,Middle East,Sole Proprietorship,704076.65,24,4369260.91,11.6,1243682.39,3,0.043,0.201,0.284,54,0.369,-220841.86,25694.28,-0.0505,4.6,-0.0232,-0.05,-0.0223,0.2891,0.4278,0.9127,0.5094,77.3,91.1,39.9,0,0,0,1,1,4,0,0.7013,137.0,109.0,103.0,0.3906,0.2189,0.3254,0.7879,0.1953,0.2279,0.2846,0.1611,0.5,0.1261,0.716,0.3491,0.307,0.2245,0.1173,0.5024,0.1185,0.6167,0.3836,0.069,0.3578,0.0,0.0511,26.1,0.4,0.4651,0.4156,0.1,0.2252,0.1401,0.4192,0.2279,1
APP-01147,CO-01147,Company 01147,Wholesale,Western Europe,LLC,410794.74,36,3516888.47,11.0,790225.36,1,0.133,0.054,0.716,24,0.462,-4194.34,3594.12,-0.0012,60.0,-0.0448,-0.0241,0.0491,0.1492,0.4381,1.7717,1.1659,97.5,78.0,71.3,1,1,1,1,1,1,0,0.2794,92.0,128.0,99.0,0.2098,0.0159,0.2109,0.3137,0.0347,0.3201,0.2247,0.1168,0.1667,0.154,0.284,0.2214,0.1968,0.1423,0.154,0.1218,0.0164,0.0,0.265,0.0771,0.2056,0.0,0.0133,90.8,1.0,0.0592,0.1507,0.0436,0.1454,0.1417,0.182,0.3201,0
APP-01148,CO-01148,Company 01148,Healthcare,Middle East,Corporation,66245.39,24,1492188.04,3.6,620833.64,1,0.075,0.006,0.589,13,0.559,65217.22,2499.19,0.0437,7.3,0.0378,0.0013,0.0797,0.3589,0.4463,1.6643,1.369,34.2,33.0,20.4,1,0,0,1,1,2,0,0.2255,19.0,15.0,38.0,0.185,0.0661,0.0946,0.137,0.0981,0.1844,0.4161,0.0444,0.1667,0.191,0.411,0.241,0.2928,0.1188,0.0459,0.4014,0.0258,0.3917,0.1612,0.0704,0.254,0.0,0.0583,21.6,0.6,0.265,0.1515,0.0769,0.0,0.0558,0.0993,0.1844,0
APP-01149,CO-01149,Company 01149,Manufacturing,Latin America,LLC,389140.78,12,6071059.49,6.2,2680901.03,0,0.225,0.071,0.558,31,0.176,-625392.37,62140.34,-0.103,6.5,0.0398,0.0791,-0.0038,0.0393,0.2731,0.7021,0.2007,88.9,61.7,59.4,0,1,1,1,1,5,0,0.3283,68.0,36.0,44.0,0.1475,0.0126,0.1987,0.2282,0.0736,0.4323,0.4416,0.0641,0.0,0.2827,0.442,0.2343,0.3486,0.1104,0.2417,0.3789,0.2146,0.4583,0.5748,0.114,0.4207,0.0,0.0116,86.6,0.8,0.2791,0.2727,0.0308,0.4395,0.2088,0.1635,0.4323,1
APP-01150,CO-01150,Company 01150,Healthcare,APAC,Corporation,2632145.62,18,6139141.09,9.5,154752.26,3,0.145,0.094,0.946,31,0.051,-16115.51,8069.24,-0.0026,60.0,0.1993,0.0811,0.101,0.1081,0.6206,1.5823,1.0554,46.1,59.2,18.6,1,1,1,1,1,0,0,0.0468,98.0,89.0,97.0,0.0341,0.0605,0.061,0.4394,0.0584,0.177,0.0252,0.4287,0.5,0.0888,0.054,0.4612,0.0601,0.1384,0.5834,0.0252,0.0217,0.0,0.2459,0.1195,0.1792,0.0849,0.0025,5.5,1.0,0.0047,0.0211,0.0129,0.0,0.0679,0.1772,0.177,1
APP-01151,CO-01151,Company 01151,Software,APAC,Corporation,1431549.4,60,2634115.03,8.0,1961639.67,3,0.091,0.042,0.689,15,0.17,-18488.72,2620.51,-0.007,60.0,0.1446,0.0232,0.1006,0.4257,0.4901,1.3467,1.4985,65.3,70.8,21.6,1,1,1,1,1,3,0,0.3114,135.0,68.0,91.0,0.1336,0.0378,0.0907,0.3198,0.1393,0.2304,0.7447,0.5435,0.5,0.3181,0.311,0.8513,0.4071,0.1168,0.5302,0.043,0.0192,0.0,0.3376,0.1188,0.228,0.092,0.1163,16.1,1.0,0.1249,0.2151,0.0305,0.0007,0.0882,0.1667,0.2304,1
APP-01152,CO-01152,Company 01152,Construction,North America,Corporation,360869.98,60,5738208.28,8.5,5433511.4,1,0.082,0.135,0.733,40,0.134,-556800.41,50986.55,-0.097,11.9,-0.0197,0.0026,-0.0327,0.2733,0.4566,0.25,0.15,65.5,84.1,72.8,1,1,0,1,1,0,2,0.4581,114.0,83.0,59.0,0.0746,0.1949,0.0513,0.6075,0.1181,0.1431,0.9469,0.0629,0.1667,0.386,0.267,0.4348,0.4372,0.1274,0.0812,0.0376,0.1905,0.0083,0.5954,0.0811,0.2876,0.0,0.1244,54.2,0.8,0.2158,0.3461,0.0344,0.4512,0.1005,0.2432,0.1431,1
APP-01153,CO-01153,Company 01153,Software,Western Europe,Corporation,1213171.02,60,2878112.52,3.2,1472679.84,1,0.026,0.006,0.436,22,0.528,-205187.99,22516.78,-0.0713,29.7,0.1784,0.1339,0.0006,0.1899,0.5115,1.7552,1.6815,35.1,54.4,19.4,1,1,1,1,1,1,0,0.1837,59.0,60.0,45.0,0.3259,0.1733,0.2174,0.0711,0.06,0.1207,0.5117,0.4215,0.1667,0.1985,0.564,0.5889,0.3582,0.1044,0.45,0.0967,0.1599,0.0,0.4628,0.0788,0.241,0.0,0.0537,0.1,1.0,0.0496,0.1077,0.0825,0.0,0.0865,0.113,0.1207,0
APP-01154,CO-01154,Company 01154,Construction,Middle East,Partnership,95798.99,36,1249828.59,17.2,476285.41,2,0.223,0.148,0.517,6,0.224,-80264.22,8389.76,-0.0642,23.8,0.0602,0.0579,0.0226,0.4064,0.5284,1.5004,1.0396,93.0,66.1,21.2,1,1,1,1,0,3,2,0.5942,179.0,172.0,133.0,0.165,0.0405,0.2075,0.3249,0.0262,0.303,0.3811,0.0766,0.3333,0.2598,0.483,0.2863,0.3334,0.1929,0.2976,0.4316,0.1389,0.0,0.4659,0.0833,0.24,0.0,0.0909,48.1,0.8,0.3232,0.4824,0.037,0.07,0.1906,0.1914,0.303,1
APP-01155,CO-01155,Company 01155,Construction,Middle East,Corporation,1505802.37,72,4403088.74,4.1,1696330.71,0,0.134,0.177,0.475,28,0.786,-716344.24,64284.46,-0.1627,15.6,0.0299,0.0028,-0.1343,0.1659,0.6157,1.2651,0.965,74.6,55.9,58.2,1,1,1,0,1,3,0,0.2546,16.0,39.0,20.0,0.2435,0.0426,0.549,0.4188,0.0184,0.2429,0.3853,0.342,0.0,0.2124,0.525,0.4384,0.3234,0.242,0.4754,0.4354,0.3147,0.0,0.7053,0.0503,0.2708,0.0,0.0563,76.9,0.8,0.2092,0.1896,0.053,0.068,0.0917,0.3401,0.2429,1
APP-01156,CO-01156,Company 01156,Construction,North America,LLC,1041689.02,36,2447586.81,4.1,267647.86,1,0.095,0.068,0.826,15,0.284,-515794.31,47856.68,-0.2107,9.1,0.0432,0.0247,-0.0867,0.0756,0.4896,1.5206,1.3119,53.0,53.5,49.8,1,1,1,1,1,0,0,0.348,81.0,46.0,25.0,0.0733,0.037,0.2089,0.4667,0.053,0.1547,0.1094,0.4256,0.1667,0.0916,0.174,0.4266,0.1123,0.1157,0.4944,0.0951,0.4176,0.2417,0.6821,0.1027,0.3569,0.0,0.0234,49.3,1.0,0.0348,0.1566,0.0184,0.0,0.0662,0.2332,0.1547,1
APP-01157,CO-01157,Company 01157,Construction,Eastern Europe,LLC,489738.57,36,2194225.83,2.3,587022.31,5,0.156,0.018,0.674,22,0.352,-82555.08,9018.1,-0.0376,32.3,0.1685,0.0834,0.0094,0.2079,0.465,0.587,0.1931,73.2,76.3,52.4,1,1,1,1,0,1,0,0.2677,4.0,0.0,18.0,0.1367,0.0722,0.1873,0.2983,0.0873,0.1247,0.2675,0.2232,0.8333,0.1821,0.326,0.4594,0.2657,0.1772,0.2003,0.452,0.0841,0.0,0.3696,0.0759,0.226,0.0113,0.0308,49.3,0.8,0.148,0.1455,0.4012,0.3755,0.1426,0.1787,0.1247,1
APP-01158,CO-01158,Company 01158,Manufacturing,APAC,Corporation,435650.28,36,9558616.65,5.8,4654888.53,1,0.059,0.011,0.071,84,0.408,-104168.11,17354.91,-0.0109,60.0,-0.0137,-0.0244,0.0584,0.3329,0.4472,1.1786,0.9127,74.2,71.3,72.6,1,1,0,1,1,0,1,0.1752,58.0,13.0,68.0,0.1964,0.0811,0.1881,0.1642,0.0925,0.1432,0.487,0.0456,0.1667,0.2078,0.929,0.2711,0.4475,0.0957,0.0467,0.0787,0.034,0.0,0.3091,0.0842,0.2173,0.0,0.0641,75.5,0.8,0.1475,0.1488,0.1029,0.0825,0.0822,0.1393,0.1432,1
APP-01159,CO-01159,Company 01159,Software,North America,LLC,64905.99,24,188929.25,13.1,79656.09,0,0.12,0.027,0.716,1,0.03,18448.44,317.72,0.0976,44.3,0.0669,0.0521,0.21,0.4148,0.6725,1.9247,1.9187,29.6,47.4,10.8,1,1,1,1,1,1,0,0.205,152.0,150.0,95.0,0.044,0.0508,0.2325,0.4214,0.0179,0.286,0.4216,0.3435,0.0,0.2178,0.284,0.4547,0.2746,0.0434,0.5633,0.057,0.0259,0.0,0.0762,0.0796,0.1124,0.0,0.0682,-7.0,1.0,0.0518,0.1172,0.0139,0.0,0.0486,0.215,0.286,0
APP-01160,CO-01160,Company 01160,Healthcare,Western Europe,Corporation,289620.6,48,530893.03,7.9,279718.15,0,0.221,0.09,0.514,2,0.006,-49031.8,4593.05,-0.0924,28.4,0.1389,0.0595,0.006,0.2395,0.7251,0.9724,0.7775,31.5,92.1,28.5,1,1,0,1,1,2,1,0.2558,136.0,64.0,32.0,0.1386,0.0519,0.0707,0.2976,0.0203,0.1291,0.5269,0.5455,0.0,0.3112,0.486,0.6633,0.3937,0.0946,0.6892,0.0184,0.1843,0.0,0.5571,0.0685,0.2182,0.0,0.0729,-32.1,0.8,0.2181,0.2351,0.0329,0.1125,0.1283,0.1281,0.1291,1
APP-01161,CO-01161,Company 01161,Logistics,Western Europe,LLC,114586.6,36,668592.19,6.1,541313.0,1,0.133,0.032,0.697,3,0.12,-21913.28,2571.08,-0.0328,58.1,0.0466,0.0576,0.0372,0.2541,0.5506,1.2042,1.1302,66.9,94.2,17.9,0,1,1,1,1,2,2,0.3927,102.0,91.0,51.0,0.1344,0.0363,0.2259,0.2921,0.0955,0.1376,0.8096,0.1714,0.1667,0.3646,0.303,0.5069,0.4424,0.0789,0.5236,0.0705,0.0774,0.0,0.4208,0.0741,0.221,0.0,0.0848,-9.4,0.8,0.2718,0.3667,0.0305,0.0048,0.0836,0.1938,0.1376,1
APP-01162,CO-01162,Company 01162,Retail,Western Europe,Sole Proprietorship,208217.37,84,1523832.88,10.5,349682.07,2,0.08,0.131,0.743,6,0.326,62243.59,2434.53,0.0408,18.5,0.1459,0.0805,0.0961,0.3618,0.7479,2.0342,1.4729,44.4,51.3,66.4,1,1,1,1,1,0,0,0.1259,126.0,96.0,83.0,0.2609,0.0404,0.2629,0.0864,0.0461,0.1415,0.2295,0.1366,0.3333,0.1266,0.257,0.273,0.1787,0.1703,0.5375,0.1959,0.0246,0.0,0.1461,0.0482,0.1038,0.0,0.0349,59.5,1.0,0.0126,0.0567,0.0562,0.0,0.0345,0.1426,0.1415,0
APP-01163,CO-01163,Company 01163,Logistics,Eastern Europe,Corporation,175312.75,24,1698730.61,12.9,77679.02,3,0.132,0.204,0.732,11,0.21,210356.63,1844.9,0.1238,60.0,0.0728,0.0736,0.2074,0.2998,0.7,2.0394,1.6191,80.1,45.2,42.6,1,1,1,1,1,1,1,0.2714,178.0,127.0,125.0,0.0943,0.075,0.0937,0.3813,0.0415,0.0095,0.0457,0.1032,0.5,0.0891,0.268,0.2033,0.1188,0.2201,0.1592,0.349,0.0168,0.0,0.0312,0.0648,0.0905,0.0,0.0081,77.5,1.0,0.0984,0.2171,0.0264,0.0742,0.0987,0.178,0.0322,1
APP-01164,CO-01164,Company 01164,Construction,North America,Corporation,156863.24,18,485373.68,11.0,26962.35,3,0.228,0.07,0.622,3,0.156,-869.74,508.02,-0.0018,60.0,0.0704,0.0103,0.0544,0.0832,0.531,1.3921,1.0336,70.2,90.1,44.8,1,1,1,1,1,1,1,0.4555,111.0,123.0,88.0,0.0328,0.0955,0.3352,0.3006,0.0975,0.1933,0.0555,0.3232,0.5,0.1454,0.378,0.3873,0.1744,0.1575,0.4901,0.0409,0.0171,0.0,0.2635,0.0703,0.1843,0.0,0.0025,24.9,1.0,0.1168,0.3,0.0161,0.013,0.0662,0.2389,0.1933,1
APP-01165,CO-01165,Company 01165,Construction,Middle East,Partnership,281608.14,36,818183.54,1.3,118454.15,2,0.062,0.106,0.185,4,0.443,-28966.1,2708.6,-0.0354,60.0,0.1541,0.0967,0.0392,0.1131,0.4829,1.6451,1.3008,69.4,82.5,63.6,1,0,0,1,1,2,0,0.284,13.0,24.0,15.0,0.3949,0.081,0.2549,0.5879,0.1584,0.2709,0.1448,0.3442,0.3333,0.0862,0.815,0.4079,0.3639,0.1705,0.5967,0.5778,0.0705,0.0,0.3302,0.0828,0.215,0.0,0.0109,50.5,0.6,0.2709,0.1778,0.0871,0.011,0.1143,0.3158,0.2709,1
APP-01166,CO-01166,Company 01166,Logistics,North America,Partnership,411415.33,24,926489.81,10.5,510078.2,4,0.098,0.005,0.549,7,0.155,-196879.24,18110.72,-0.2125,11.3,-0.0114,-0.024,-0.106,0.3397,0.565,0.25,0.15,61.4,47.4,17.3,1,1,1,1,1,1,0,0.1366,142.0,93.0,84.0,0.0926,0.0496,0.1123,0.4767,0.0703,0.1637,0.5505,0.4441,0.6667,0.2521,0.451,0.7234,0.3639,0.1123,0.45,0.1212,0.4185,0.0583,0.7382,0.0879,0.314,0.0,0.1579,31.3,1.0,0.0449,0.0865,0.0235,0.45,0.0872,0.2004,0.1637,1
